지자체명,공원구분,공원명,위도,경도,공원면적,지정고시일
인천광역시,어린이공원,갑룡공원,37.74240384,126.5038493,18605.0,2021-04-09
인천광역시,근린공원,남산근린공원,37.74198178,126.4804194,103240.0,1972-08-23
경기도,근린공원,이화 근린공원(용이지구 2호),36.9998548466,127.1451064939,16742.0,2003-12-04
경기도,근린공원,죽백 근린공원(용죽지구),37.001502,127.14932,49638.6,2010-11-24
경기도,근린공원,지제울 근린공원(지제 세교지구),37.017364,127.077589,44650.0,2013-09-03
경기도,근린공원,추팔 근린공원(송화택지),36.9519439172,127.0751624145,11053.0,2000-10-24
경기도,근린공원,통복(원평) 근린공원,36.990316,127.08003,11781.0,1989-08-19
경기도,근린공원,배다리 근린공원(소사벌택지 5호),37.001031,127.11924,277072.9,2007-11-07
경기도,근린공원,부용산 근린공원,36.96763,127.0604,1740.0,1975-07-12
경기도,근린공원,비전 근린공원(매봉산),36.9950582551,127.1033947892,0.0,1975-11-15
경기도,근린공원,사군자 근린공원(서재지구),37.007972,127.097251,10715.0,2005-01-05
경기도,근린공원,사색 근린공원(서재지구),37.0128714954,127.0988707654,11378.0,2005-01-05
경기도,근린공원,삼각산(평택) 근린공원,37.001172,127.090938,4861.0,1953-03-11
경기도,근린공원,상서재동초 근린공원(동삭2지구),37.0184943731,127.0983618674,11296.0,2014-03-17
경기도,근린공원,상서재마당 근린공원(동삭2지구 근린2호),37.013885,127.102771,12214.0,2013-05-08
경기도,근린공원,생기자리 근린공원(용죽지구),37.006435,127.136474,21262.6,2010-11-24
경기도,근린공원,세교 근린공원(세교지구),37.002585,127.0837575808,10133.9,1992-03-13
경기도,근린공원,솔숲 근린공원(소사2지구),36.990325,127.1304165331,19494.0,2011-07-14
경기도,근린공원,송화 근린공원,36.9586163532,127.0576768451,41950.0,1994-04-04
경기도,근린공원,신흥 근린공원(신흥지구),37.003764,127.148865,17877.0,2010-09-27
경기도,근린공원,안정 근린공원,36.9606972265,127.0531281664,26350.0,1975-07-12
경기도,근린공원,역사유적 근린공원(소사지구),36.9875994312,127.120279,13057.0,2005-01-31
경기도,근린공원,영신 제1호 근린공원(영신지구),37.018322897,127.0834911056,13139.0,2010-01-29
경기도,근린공원,영신이들 근린공원(지제 세교지구),37.01125,127.073562,13847.0,2013-09-03
경기도,근린공원,용이 근린공원(용이지구 3호),36.9963135062,127.1362866346,21590.0,2003-12-04
경기도,근린공원,원동 근린공원 (모산영신지구),37.0221305935,127.087362177,11669.0,2009-09-30
경기도,근린공원,은실 근린공원,37.0065679433,127.081995,276422.0,1972-08-25
경상북도,역사공원,임란역사문화공원,36.609537,128.666128,52616.0,2016-10-13
경상북도,소공원,막2소공원,36.5808185,128.6595297,882.0,2016-12-01
경상북도,소공원,막1소공원,36.58167819,128.6592131,882.0,2016-12-01
경상북도,소공원,소공원9(안),36.5640094506,128.5031821082,1155.0,2018-03-08
경상북도,소공원,소공원10(안),36.5633295621,128.4985650727,1365.0,2018-03-08
경상북도,소공원,소공원11(안),36.5644267002,128.500970105,1387.0,2018-03-08
경상북도,어린이공원,어린이공원5(안),36.5665530158,128.5060963259,1600.0,2018-03-08
경상북도,어린이공원,어린이공원7(안),36.5608873006,128.5014850698,2796.0,2018-03-08
경상북도,어린이공원,어린이공원4(안),36.5649040489,128.4873461347,3300.0,2018-03-08
경상북도,어린이공원,어린이공원6(안),36.5630745199,128.5045203662,4167.0,2018-03-08
경상북도,근린공원,근린공원8(안),36.5618912129,128.49276828,14577.0,2018-03-08
경상북도,근린공원,근린공원6(안),36.5650831051,128.5062195167,21735.0,2018-03-08
경상북도,근린공원,근린공원9(안),36.5612897149,128.4966394394,42646.0,2018-03-08
경상북도,근린공원,근린공원4(안),36.5674567154,128.4896481766,160233.0,2018-03-08
경상북도,근린공원,근린공원5(안),36.5666821543,128.4961758959,293720.0,2018-03-08
경상북도,근린공원,괴시공원,36.5424397024,129.4209135374,11434.0,1974-06-10
경상북도,근린공원,강구공원,36.3629877581,129.3899579355,112903.0,1974-10-18
경상북도,근린공원,화개공원,36.416705635,129.3710056358,13117.0,1977-04-28
경상북도,근린공원,축산공원,36.5110925744,129.4457675,22128.0,1978-06-07
경상북도,어린이공원,덕곡 제1 어린이공원,36.4120525667,129.3723373566,1500.0,1986-03-12
경상북도,어린이공원,우곡 제1 어린이공원,36.407576315,129.3753096177,4424.0,1986-03-12
경상북도,근린공원,성내공원,36.5294980467,129.4029330661,25767.0,1989-11-09
경상북도,어린이공원,남호1호 어린이공원,36.333791,129.3741930889,2200.0,1999-01-27
경상북도,어린이공원,장사1호 어린이공원,36.2838173,129.3739495342,2840.0,2002-05-31
경상북도,근린공원,근린공원2(안),36.5796486,128.499817,53563.0,2012-07-31
경상북도,소공원,소공원1(안),36.578659,128.501537,830.0,2012-07-31
경상북도,어린이공원,어린이공원1(안),36.57399862,128.4979218,1679.0,2012-07-31
경상북도,어린이공원,어린이공원2(안),36.57554033,128.500075,1607.0,2012-07-31
경상북도,어린이공원,어린이공원3(안),36.572608,128.493822,2863.0,2012-07-31
경상북도,소공원,소공원3(안),36.568736,128.505864,930.0,2012-07-31
경상북도,소공원,소공원2(안),36.569885,128.507056,923.0,2012-07-31
경상북도,수변공원,수변공원2(안),36.56994847,128.4982243,19126.0,2012-07-31
경상북도,수변공원,수변공원1(안),36.57133885,128.4952328,14903.0,2012-07-31
경상북도,수변공원,수변공원3(안),36.56853476,128.5020029,31283.0,2012-07-31
경상북도,역사공원,원이엄마테마파크,36.55362768,128.736411,2118.4,2014-02-03
경상북도,소공원,소공원7(안),36.57059921,128.500468,959.0,2014-03-17
경상북도,소공원,소공원4(안),36.573275,128.500351,1251.0,2014-03-17
경상북도,소공원,소공원8(안),36.574543,128.5116205,1479.0,2014-03-17
경상북도,소공원,소공원5(안),36.572835,128.4998217,1126.0,2014-03-17
경상북도,소공원,소공원6(안),36.57174412,128.498907,2113.0,2014-03-17
경상북도,어린이공원,댐어공1,36.7577412342,128.6876404333,1577.0,2013-09-16
경상북도,수변공원,수변공원4(안),36.563212,128.4727656,3463.0,2014-03-17
경상북도,문화공원,안동포 문화공원,36.505498,128.8475553,72450.0,2014-10-23
경상북도,소공원,운흥소공원,36.564476,128.732191,432.0,2015-01-20
경상북도,소공원,옥야소공원,36.564082,128.721441,753.0,2015-01-22
경상북도,문화공원,개목나루문화공원,36.578899,128.764586,14127.0,2015-06-22
경상북도,소공원,용상1소공원,36.56075831,128.7560249,1528.0,2016-06-23
경기도,소공원,양서 소공원 7,37.52498145,127.3720793,2271.0,2019-07-23
경기도,소공원,공흥 양근공원,37.4877417,127.4986762,769.0,2019-01-28
경기도,소공원,다문 소공원 5,37.48057544,127.5951242,1601.0,2019-05-25
경기도,어린이공원,용문4호 어린이공원,37.49256049,127.5999707,3854.0,2012-07-17
경기도,어린이공원,공흥 어린이공원,37.492399,127.507728,2311.0,2012-11-22
경기도,어린이공원,오빈10 어린이공원,37.5062275,127.4764038,1501.0,2013-10-15
경기도,어린이공원,오빈11 어린이공원,37.508745,127.4794429,1507.0,2013-10-15
경기도,어린이공원,다문 어린이공원,37.487740785,127.5905299803,2933.0,2014-02-21
경기도,어린이공원,삼산 어린이공원,37.42099823,127.770641,2034.0,2015-07-24
경기도,어린이공원,다문 어린이공원6,37.47862634,127.5946339,1717.0,2019-05-25
강원도,어린이공원,인제 제1공원,38.06940274,128.1749697653,2000.0,1986-07-28
강원도,어린이공원,인제 제2공원,38.0636212,128.1668999,2594.0,2000-07-03
강원도,어린이공원,인제 제3공원,38.07465232,128.183007,1320.0,1993-04-23
강원도,어린이공원,인제 제6공원,38.06339679,128.172517,1859.0,1998-06-03
강원도,어린이공원,신남 제3공원,37.9652489097,128.0838724428,5053.0,2010-11-12
강원도,어린이공원,신남 제2공원,37.96624211,128.0804425184,2500.0,1987-02-17
강원도,어린이공원,원통 제5공원,38.1291527,128.2200208,1456.0,1994-08-02
강원도,근린공원,상남 제1공원,37.87377142,128.2591099547,1500.0,2010-11-12
강원도,근린공원,합강공원,38.0770009048,128.1861246,16100.0,1979-01-30
강원도,근린공원,충혼탑공원,38.07121146,128.1671913698,74101.0,1986-07-28
강원도,근린공원,신남공원,37.9729805482,128.0849950558,2367.0,1977-01-31
강원도,근린공원,테마근린공원,38.1196586525,128.2063653576,32399.0,2006-09-29
인천광역시,어린이공원,창포공원,37.4923136,126.4844559,1523.0,1997-10-11
경상북도,수변공원,백조공원,36.519721,128.6743132,13800.0,2010-05-31
경상북도,수변공원,단호샌드파크,36.555696,128.630287,29231.0,2010-09-27
경상북도,근린공원,근린공원1(안),36.573018,128.494975,100883.0,2012-07-31
경상북도,소공원,댐소공1,36.7563304802,128.690018979,1244.0,2013-08-12
경상북도,근린공원,삼각지공원,36.81911488,128.6213101,8613.0,2013-09-30
경상북도,소공원,삼각지소공원1,36.81820159,128.6220423,210.0,2013-09-30
경상북도,소공원,삼각지소공원2,36.817646,128.6225111,113.0,2013-09-30
경상북도,어린이공원,가흥제8공원,36.81599022,128.603456,4167.0,2014-09-18
경상북도,소공원,가흥제1소공원,36.820089,128.605875,2040.0,2014-09-18
경상북도,소공원,가흥제2소공원,36.8193063868,128.6057911,2164.0,2014-09-18
경상북도,소공원,하망제2소공원,36.82979793,128.6309901,643.0,2014-09-18
경상북도,소공원,댐소공2,36.7354267928,128.6792587195,1058.0,2014-10-22
경상북도,소공원,댐소공3,36.73101085,128.6774812,818.0,2014-10-22
경상북도,수변공원,평은수변공원1,36.73302669,128.6779428,94196.0,2014-11-03
경상북도,수변공원,평은수변공원2,36.7229282647,128.6699836926,70248.0,2014-11-03
경상북도,근린공원,용혈공원,36.7261127071,128.6538604655,43400.0,2018-07-02
경상북도,문화공원,영주댐하류공원,36.7171871801,128.6595926639,99737.0,2017-06-14
경상북도,문화공원,문화공원,36.8708861885,128.5248413104,2736.0,2014-09-18
경상북도,소공원,곱작골소공원,36.821172,128.632502,850.0,2016-04-07
경상북도,어린이공원,상망제1공원,36.82646744,128.6389561,1500.0,1992-09-04
경상북도,문화공원,풍기인산팝업공원,36.8678794445,128.5189068309,23784.0,2020-12-03
경기도,묘지공원,성혼선생의묘(선유지구),37.861547,126.814404,68837.0,2010-07-28
경기도,근린공원,선유산업단지4호 어린이공원,37.858289,126.806751,1764.0,2010-07-28
경기도,어린이공원,선유산업단지5호 어린이공원,37.85644972,126.8060077,4974.0,2010-07-28
경기도,근린공원,통일공원,37.86083873,126.8061698,264134.0,
경기도,어린이공원,동광어린이공원,37.85335197,126.8086446,1510.0,2009-11-27
경기도,근린공원,법원 체육공원,37.8490235,126.7898042,23007.0,2005-09-07
경기도,근린공원,오산지방산업단지 근린공원,37.83103146,126.8327089,4686.0,2006-04-24
경기도,어린이공원,조리어린이공원,37.848214,126.883711,1757.0,2010-05-25
전라남도,소공원,공원-77,35.25286405,126.944496,544.0,2009-04-28
경기도,어린이공원,물소리공원(3호) → 동화어린이공원,37.21741785,126.9609388,3037.0,
경기도,어린이공원,산새들공원(4호),37.214853122,126.960838479,3654.0,
경기도,어린이공원,솔향기공원(5호),37.213069469,126.962146256,3539.0,
경기도,어린이공원,한울3호어린이공원,37.23557941,126.9567392,2983.0,
경기도,소공원,해오름공원,37.21626252,126.969966,4571.0,
경기도,소공원,신동아 파밀리에아파트 소공원,37.22108085,126.9574283,4533.0,
경기도,소공원,와우리 소공원,37.21630102,126.9694235,2256.0,
경기도,문화공원,와우리 문화공원(코리요 문화공원),37.21578942,126.9673131,4590.0,
경기도,기타,동화리 어린이놀이터(동화리 쌈지공원),37.22077669,126.9553656,127.0,
경기도,기타,동화리 공공공지 1호,37.22341893,126.9581062,228.0,
경기도,기타,59호,37.19401944,127.092314,1117.0,
경기도,기타,60호,37.192768413,127.08902257,2107.0,
경기도,기타,61호,37.19346585,127.0910758,675.0,
경기도,기타,64호,37.189743531,127.085415011,599.0,
경기도,기타,65호,37.190391108,127.087037558,2963.0,
경기도,기타,67호,37.17416729,127.0956889,3917.0,
경기도,기타,70호,37.188333834,127.090864384,932.0,
경기도,기타,71호,37.187145609,127.08933131,9892.0,
경기도,기타,71호,37.185729202,127.102618717,6934.0,
경기도,기타,71호,37.183393,127.1197405,10231.0,
경기도,기타,72호,37.18554973,127.10176257,96.0,
경기도,기타,73호,37.18497321,127.101581608,2747.0,
경기도,기타,74호,37.184177539,127.104733817,219.0,
경기도,기타,74호,37.184683039,127.103698432,282.0,
경기도,기타,75호,37.184323403,127.102797003,173.0,
경기도,기타,76호,37.18221927,127.125193,466.0,
경기도,기타,77호,37.179977477,127.124547507,383.0,
경기도,기타,79호,37.178330926,127.113193889,1562.0,
경기도,기타,80호,37.177428835,127.11427357,519.0,
경기도,기타,81호,37.17271888,127.101565201,13370.0,
경상북도,근린공원,갈뫼공원,36.1241153,128.3732101,10100.0,
경기도,근린공원,갈산공원,37.48602014,127.4930432,117049.0,1978-05-17
경기도,근린공원,물안개공원,37.49832405,127.4771678,48670.0,2001-10-20
경기도,근린공원,다문공원,37.48900176,127.5969299978,121804.0,1978-08-23
경기도,근린공원,쉬자(백운테마)파크,37.51286353,127.5351429,190400.0,2007-06-11
경기도,체육공원,개군레포츠공원,37.434561,127.530986,61310.0,1999-11-10
경기도,체육공원,6호 체육공원,37.54161411,127.3232377,37900.0,2008-12-31
경기도,체육공원,청운체육공원,37.552732,127.7031341,24650.0,2008-12-31
경기도,체육공원,강하 체육공원,37.497212,127.4131433,35912.0,2012-08-30
경기도,문화공원,양근문화공원(16호),37.49770668,127.4940007,4400.0,2014-05-26
경기도,문화공원,양근문화공원(17호),37.498442,127.494222,4437.0,2015-09-21
경기도,문화공원,문화공원7,37.47734702,127.5917454,3018.0,2019-09-25
경기도,소공원,광탄1호 소공원,37.50986583,127.626083,1420.0,1994-02-25
경기도,소공원,광탄2호 소공원,37.509628,127.628406,856.0,1994-02-25
경기도,소공원,광탄3호 소공원,37.508443,127.627414,847.0,1994-02-25
경기도,소공원,공흥 소공원,37.493844,127.5093259,1276.0,2012-11-22
경기도,소공원,한강아트로드 공원,37.496021,127.4082162,3300.0,2012-08-30
경기도,소공원,강하 소공원,37.496164,127.4123259,394.0,2012-08-30
경기도,소공원,오빈12호 소공원,37.505413,127.476939,864.0,2013-10-15
경기도,소공원,오빈13호 소공원,37.506925,127.479025,568.0,2013-10-15
경기도,소공원,오빈14호 소공원,37.507148,127.479103,404.0,2013-10-15
경기도,소공원,오빈15호 소공원,37.50698641,127.4796766,293.0,2013-10-15
경기도,소공원,양근소공원(17호),37.49946708,127.4921815,2037.0,2014-05-26
경기도,소공원,병산1호 소공원,37.49067302,127.4739159,1743.0,2010-11-09
경기도,소공원,병산2호 소공원,37.49108254,127.4753493,684.0,2010-11-09
경기도,소공원,병산3호 소공원,37.48961623,127.4791688,1477.0,2010-11-09
경기도,소공원,병산4호 소공원,37.4885532,127.4791562,417.0,2010-11-09
경기도,소공원,양근소공원(19호),37.49280474,127.4894425,746.0,2018-10-24
인천광역시,어린이공원,나리공원,37.4978014,126.4834584,2000.0,1997-10-11
광주광역시,소공원,계림3-2,35.154999,126.916774,1564.0,2008-02-01
광주광역시,소공원,동명1-1,35.15360545,126.924295,997.0,2013-12-03
광주광역시,소공원,동명1-2,35.151981,126.9215796,2312.0,2013-12-03
광주광역시,소공원,지원3-1,35.12123006,126.9357376,596.0,2013-10-01
광주광역시,소공원,지원3-2,35.12121592,126.936784,459.0,2013-10-01
광주광역시,소공원,지원1-1,35.122048,126.932528,544.0,2012-03-01
광주광역시,소공원,지원1-2,35.125408,126.930531,1238.0,2016-05-01
광주광역시,소공원,지원1-3,35.125313,126.930964,551.0,2016-05-01
광주광역시,소공원,지원1-4,35.122524,126.9316854,570.0,2016-05-01
광주광역시,소공원,산수,35.15446428,126.9386637,1277.0,2012-01-15
광주광역시,문화공원,계림8,35.15815221,126.913944,5999.0,2007-09-11
충청북도,기타,진천3호공원,36.85322295,127.4219847,50016.0,1977-11-23
충청북도,근린공원,진천1호공원,36.85679964,127.4394627,33380.0,1977-11-23
충청북도,근린공원,광혜원공원,36.9942363003,127.4383117246,11704.0,1989-03-03
충청북도,체육공원,공단공원,36.9850718559,127.4377032352,23595.0,1989-03-03
충청북도,근린공원,덕산1호공원,36.91533896,127.5099394,14210.0,1993-02-18
충청북도,어린이공원,광혜원 5호 어린이공원,36.9893475989,127.4365263,1886.0,1999-02-12
충청북도,근린공원,윗말공원,36.9113393,127.5328319,10087.0,2007-12-07
충청북도,근린공원,옥동공원,36.90918806,127.5342158,46531.0,2007-12-07
충청북도,근린공원,두레봉공원,36.9059928977,127.5361791543,157788.0,2007-12-07
충청북도,근린공원,원봉공원,36.90398387,127.5378471,28263.0,2007-12-07
충청북도,근린공원,강당말공원,36.9019029238,127.5390942011,21818.0,2007-12-07
충청북도,체육공원,돌실공원,36.89787355,127.5264923,82501.0,2007-12-07
충청북도,소공원,나무숲공원,36.91076325,127.5328365,421.0,2007-12-07
전라남도,소공원,공원-76,35.26803589,126.970198,451.0,2009-04-28
경기도,근린공원,장안근린 2호,37.10472944,126.8488242,13464.0,
경기도,근린공원,쌍봉산 근린공원,37.08976969,126.817696,37235.0,
경기도,근린공원,조암1호 근린공원,37.08884692,126.8255708,12426.0,
경기도,어린이공원,조암 어린이공원,37.08516916,126.8186356,2010.0,
경기도,어린이공원,조암 2호 어린이공원,37.09081593,126.8241887,8401.0,
경기도,어린이공원,조암 3호 어린이공원,37.089447,126.8225527,3717.0,
경기도,어린이공원,조암 4호 어린이공원,37.08596871,126.8229186,2535.0,
경기도,어린이공원,조암 5호 어린이공원,37.08536792,126.8212054,1496.0,
경기도,체육공원,장안남산 체육공원,37.07821751,126.834711,37163.0,
경기도,소공원,수촌소공원,37.09646372,126.8481179,2855.0,
경기도,소공원,알음공원,37.07276751,126.8669733,3035.0,
경기도,소공원,장안(금의)산단 소공원,37.11364171,126.8390948,3061.0,
경기도,소공원,주곡문화공원,37.12485471,126.7948603,2879.0,
경기도,기타,조암 1호 공공공지,37.08790992,126.8228186,44.6,
경기도,기타,조암 2호 공공공지,37.08725025,126.8227378,290.2,
경기도,기타,조암 3호 공공공지,37.08777974,126.8255456,990.0,
경기도,문화공원,매향리평화생태공원,37.044665372,126.754585378,335536.0,
경기도,근린공원,봉담호수공원,37.21976581,126.9512128,19282.0,
경기도,근린공원,동화마을 생태공원,37.21346548,126.9576087,161978.0,
경기도,어린이공원,한울1호공원,37.23409174,126.9560401,3150.0,
경기도,어린이공원,한울2호공원,37.23741359,126.9541996,1500.0,
경기도,어린이공원,한울2-1호공원,37.2373581,126.954659,3982.0,
경기도,어린이공원,봉담수영 어린이공원,37.24172932,126.9547203,2284.0,
경기도,어린이공원,와우남촌 어린이공원,37.21680945,126.9767956,1477.0,
경기도,어린이공원,봉담아이파크어린이공원(하늘공원),37.21250301,126.9722471,1501.0,
경기도,어린이공원,봉담상리 어린이공원,37.21772429,126.9474786,1900.0,
경기도,어린이공원,봉담호수 어린이공원,37.21904601,126.9519703,3120.0,
경기도,어린이공원,피아노숲공원(1호),37.21846305,126.9558658,2114.0,
경기도,어린이공원,달그림자공원(2호),37.21573902,126.9588942,3380.0,
경기도,기타,광장2호,37.195316628,127.102361372,859.0,
충청남도,어린이공원,쌍용20공원,36.79550938,127.1241708,1628.0,1991-12-30
충청남도,어린이공원,쌍용19공원,36.79802859,127.1222635,5711.1,1991-12-30
충청남도,근린공원,쌍용공원,36.81053313,127.1305003,47775.0,2008-12-01
충청남도,어린이공원,쌍용10공원,36.78655184,127.1168556,3333.9,2004-07-20
충청남도,어린이공원,노리공원(쌍용29),36.81023993,127.1212463,2957.0,2006-04-20
충청남도,어린이공원,휴공원(쌍용28),36.80773081,127.1182827,2536.0,2006-04-20
충청남도,근린공원,제5호 근린공원,36.86711713,127.1231424,10384.0,2004-06-24
충청남도,근린공원,제1호 근린공원,36.86098132,127.1173488,25190.0,2004-06-24
충청남도,근린공원,제2호 근린공원,36.86152881,127.1213239,17916.0,2004-06-24
충청남도,근린공원,테크노파크공원,36.88805834,127.159965,10278.0,2003-01-13
충청남도,근린공원,제3호 근린공원,36.86692239,127.1138805,10731.0,2004-06-24
충청남도,근린공원,제4호 근린공원,36.86311483,127.1144627,18450.0,2004-06-24
충청남도,소공원,산동공원,36.84255343,127.1040256,600.0,2011-07-20
충청남도,어린이공원,차암밤개울공원(밤개울),36.83979934,127.1017479,1758.6,2009-01-07
강원도,소공원,취병소공원(384호),37.301096,127.803852,890.0,2009-06-05
강원도,어린이공원,영냉이공원,37.344161,127.973652,1629.0,2003-03-08
강원도,어린이공원,백간어린이공원,37.350409,127.926219,1725.0,2003-03-08
강원도,어린이공원,무실어린이공원,37.337769,127.928544,1601.0,2004-12-31
강원도,어린이공원,방울꽃어린이공원,37.337464,127.931194,6256.0,2006-11-17
강원도,어린이공원,한글어린이공원,37.336157,127.932624,5518.0,2006-11-17
강원도,어린이공원,어깨동무어린이공원,37.332455,127.928826,4475.0,2006-11-17
강원도,어린이공원,짝지어린이공원,37.331823,127.929813,2053.0,2006-11-17
강원도,어린이공원,튼튼어린이공원,37.328163,127.927119,4738.0,2006-11-17
강원도,어린이공원,우리산이야기어린이공원,37.327285,127.9308,2058.0,2006-11-17
강원도,어린이공원,옛놀이어린이공원,37.331186,127.935135,1544.0,2006-11-17
강원도,어린이공원,매봉산어린이공원,37.36395,127.934462,1908.0,2006-12-15
충청남도,어린이공원,쌍용17공원,36.78972074,127.1237436,1558.0,1995-06-12
전라남도,소공원,중화마을,34.81106831,126.4161581,1369.0,2007-06-13
전라남도,소공원,돌골,34.80043598,126.375591,777.0,2007-06-13
전라남도,소공원,130호,34.81986492,126.3823661,2150.0,2010-12-20
전라남도,소공원,터진목,34.805177,126.370758,336.0,2013-12-19
전라남도,소공원,어울림,34.805702,126.372669,278.0,2013-12-19
전라남도,소공원,대성공원,34.802085,126.383702,424.0,2013-12-19
전라남도,소공원,왕자,34.79859731,126.398849,164.0,2013-12-19
전라남도,근린공원,산정공원,34.813896,126.389158,481800.0,1976-03-27
전라남도,근린공원,양을공원,34.81497226,126.408269,281940.0,1986-04-29
전라남도,근린공원,용당공원,34.80411064,126.3883789,14867.0,1986-04-29
전라남도,근린공원,갓바위공원,34.79580173,126.414341,1184636.0,1976-03-27
전라남도,근린공원,부주산공원,34.81286113,126.4303902,865530.0,1976-03-27
전라남도,근린공원,삼학도공원,34.784253,126.3920107,574850.0,1976-03-27
전라남도,근린공원,하당공원,34.80740107,126.4337247,18374.0,1996-09-05
전라남도,근린공원,둥근공원,34.80501622,126.4339328,14094.0,1996-09-05
전라남도,근린공원,삽진공원,34.82368128,126.3819448,3830.0,2000-07-05
전라남도,근린공원,달맞이공원,34.79487484,126.4273014,22448.0,2000-04-05
전라남도,근린공원,신도심2단계공원,34.80005352,126.4220599915,9398.0,2000-04-05
전라남도,근린공원,청호공원,34.80753335,126.3872529,18281.0,2007-04-05
전라남도,근린공원,유달공원,34.789763,126.3722172,1233791.0,1976-03-27
전라남도,근린공원,부흥산공원,34.803944,126.438946,336985.0,2002-11-12
강원도,소공원,작백소공원(381호),37.296624,127.797437,2575.0,2009-06-05
강원도,소공원,반계소공원(382호),37.295771,127.797329,4872.0,2009-06-05
강원도,소공원,연화소공원(383호),37.304049,127.807157,1154.0,2009-06-05
강원도,체육공원,무실체육공원,37.324604,127.93201,34427.0,2006-11-17
경상북도,어린이공원,태화5공원,36.567719,128.704156,1500.0,1989-11-01
경상북도,어린이공원,옥동제2공원,36.56476371,128.7025869,2385.0,1993-08-02
경상북도,어린이공원,옥동제1공원,36.56183115,128.7046455,1542.0,1993-08-02
경상북도,어린이공원,옥동제4공원,36.5615941,128.699566,2285.0,1994-05-12
경상북도,어린이공원,옥동제3공원,36.56438987,128.7001153,2718.0,1994-05-12
경상북도,어린이공원,옥동제5공원,36.56059266,128.7002996,1918.0,1994-05-12
경상북도,어린이공원,옥동제6공원,36.560409,128.702727,2197.0,1994-05-12
경상북도,근린공원,정상택지지구공원,36.548604,128.7289684,48439.0,1997-01-14
경상북도,어린이공원,정상택지3공원,36.548157,128.7363895,1871.0,1997-01-14
경상북도,어린이공원,정상택지2공원,36.548622,128.7323019,2361.0,1997-01-14
경상북도,어린이공원,정상택지1공원,36.551105,128.733203,2002.0,1997-01-14
경상북도,어린이공원,송천3공원,36.54624956,128.7929679,1892.0,2001-06-07
경상북도,어린이공원,옥동제10공원,36.562624,128.692335,3006.2,2002-12-30
경상북도,어린이공원,옥동제8공원,36.560279,128.695766,1530.0,2002-12-30
경상북도,어린이공원,옥동제7공원,36.56300308,128.695835,1571.0,2002-12-30
경상북도,어린이공원,옥동제11공원,36.558669,128.692177,1566.7,2002-12-30
경상북도,어린이공원,옥동제9공원,36.561762,128.694819,2376.0,2002-12-30
경상북도,근린공원,옥동근린공원,36.55921255,128.693636,27076.0,2002-12-31
경상북도,근린공원,하프콤밸리공원,36.70541496,128.8249567,1580224.0,2004-11-08
경상북도,문화공원,마애솔숲공원,36.552198,128.591945,39780.0,2006-03-20
경상북도,근린공원,만소근린공원,36.59921352,128.5428656,114712.0,2007-06-14
경상북도,문화공원,검암공원,36.551988,128.630961,22000.0,2007-11-22
경상북도,소공원,안흥공원,36.56130992,128.725299,311.0,2008-03-03
경상북도,소공원,소공원1(수하지구),36.53999023,128.6916246,534.0,2009-10-01
경상북도,소공원,소공원2(수하지구),36.54184878,128.6960141,313.0,2009-10-01
경상북도,문화공원,퇴계문화공원,36.735499,128.847012,38275.0,2009-11-02
충청남도,어린이공원,정담은공원(두정1),36.83315568,127.1496841,1773.0,1993-02-18
충청남도,어린이공원,쌍용15공원,36.78915016,127.1157155,1524.7,1995-06-12
충청남도,어린이공원,두정8공원,36.83127472,127.1499307,53927.0,1993-02-18
충청남도,어린이공원,초록공원(쌍용25),36.80445287,127.1210322,2459.8,1996-06-15
충청남도,어린이공원,단풍공원(쌍용26),36.80636249,127.1182784,2436.1,1996-06-15
충청남도,근린공원,삼은공원,36.88805834,127.159965,144106.8,2003-01-13
충청남도,어린이공원,희망공원(쌍용11),36.80175945,127.1184506,1507.1,1995-06-12
충청남도,어린이공원,늘푸른공원(쌍용12),36.80414803,127.1196108,5062.5,1995-06-12
충청남도,근린공원,차암공원,36.84369393,127.1069876,11454.2,2009-01-07
경상북도,어린이공원,맑은누리공원,36.10246415,128.3569467,1340.0,
경상북도,어린이공원,해맑은공원,36.13126158,128.4950258,1500.0,
경상북도,어린이공원,꿈나무공원,36.16008457,128.429299,1505.0,
경상북도,어린이공원,나래공원,36.15507293,128.4269607,1800.0,
경상북도,어린이공원,사곡2공원,36.10359364,128.3559792,1523.5,
경상북도,어린이공원,제1어린이공원 156호,36.15624558,128.347329,2236.6,
경상북도,어린이공원,단계공원,36.23601812,128.2890481,2324.0,
경상북도,어린이공원,제3어린이공원 158호,36.15405956,128.3465972,3247.8,
경상북도,어린이공원,공원,36.09513667,128.3897739,3508.0,
경상북도,어린이공원,공원,36.09472497,128.3901136,3520.0,
경상북도,어린이공원,제2어린이공원 157호,36.15482221,128.3440851,3745.9,
경상북도,어린이공원,문성1공원,36.15913762,128.3505817,1929.0,
경상북도,어린이공원,문성2공원,36.15862647,128.3483616,1500.0,
광주광역시,근린공원,화전,35.11373042,126.7570455,10005.1,2016-10-01
광주광역시,소공원,도천1제,35.21618623,126.8207909,9863.0,2016-12-15
광주광역시,소공원,소공원(도산7통 주거환경개선),35.13345442,126.7940463,128.0,2017-02-10
광주광역시,소공원,소공원A,35.17426373,126.8245896,2287.0,2017-07-01
광주광역시,역사공원,삼암,35.16656956,126.6745818,6298.0,2017-11-08
광주광역시,소공원,소공원B,35.17388854,126.8252997,102.0,2018-04-01
