공동주택명,동번호,전용구역위치구분코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,전용주차단위구획수,공동주택관리소전화번호,관할소방서명,관할소방서전화번호,데이터기준일자,제공기관코드,제공기관명
의왕백운해링턴플레이스1단지,103,2 ,경기도,의왕시,41430,백운중앙로 46 백운해링턴플레이스1단지,경기도 의왕시 학의동 687-2,37.37059003,127.0040435,2,031-8441-0214,의왕소방서,031-596-0531,2021-09-16,6411029,경기도 의왕소방서
의왕백운해링턴플레이스1단지,104,2 ,경기도,의왕시,41430,백운중앙로 46 백운해링턴플레이스1단지,경기도 의왕시 학의동 687-2,37.37059003,127.0040435,2,031-8441-0214,의왕소방서,031-596-0531,2021-09-16,6411029,경기도 의왕소방서
의왕백운해링턴플레이스1단지,105,2 ,경기도,의왕시,41430,백운중앙로 46 백운해링턴플레이스1단지,경기도 의왕시 학의동 687-2,37.37059003,127.0040435,2,031-8441-0214,의왕소방서,031-596-0531,2021-09-16,6411029,경기도 의왕소방서
의왕백운해링턴플레이스1단지,106,2 ,경기도,의왕시,41430,백운중앙로 46 백운해링턴플레이스1단지,경기도 의왕시 학의동 687-2,37.37059003,127.0040435,2,031-8441-0214,의왕소방서,031-596-0531,2021-09-16,6411029,경기도 의왕소방서
휴먼시아1차,108,2 ,울산광역시,동구,31170,울산광역시 동구 등대4길 25(방어동),울산광역시 동구 방어동 60-1,35.49008432,129.4284921,1,052-234-5055,동부소방서,052-279-6361,2021-01-01,6310056,울산광역시 동부소방서
코아루 더 클래스,108,1 ,경기도,연천군,41800,경기도 연천군 은빛로 83,경기도 연천군 전곡읍 은대리 2502,38.03746173,127.0728723,1,031-835-9490,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
코아루 더 클래스,107,1 ,경기도,연천군,41800,경기도 연천군 은빛로 83,경기도 연천군 전곡읍 은대리 2502,38.03746173,127.0728723,1,031-835-9490,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
코아루 더 클래스,"106,107",1 ,경기도,연천군,41800,경기도 연천군 은빛로 83,경기도 연천군 전곡읍 은대리 2502,38.03746173,127.0728723,1,031-835-9490,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
코아루 더 클래스,"105,106",1 ,경기도,연천군,41800,경기도 연천군 은빛로 83,경기도 연천군 전곡읍 은대리 2502,38.03746173,127.0728723,1,031-835-9490,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
코아루 더 클래스,"104,105",1 ,경기도,연천군,41800,경기도 연천군 은빛로 83,경기도 연천군 전곡읍 은대리 2502,38.03746173,127.0728723,1,031-835-9490,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
코아루 더 클래스,104,1 ,경기도,연천군,41800,경기도 연천군 은빛로 83,경기도 연천군 전곡읍 은대리 2502,38.03746173,127.0728723,1,031-835-9490,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
코아루 더 클래스,103,1 ,경기도,연천군,41800,경기도 연천군 은빛로 83,경기도 연천군 전곡읍 은대리 2502,38.03746173,127.0728723,1,031-835-9490,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
코아루 더 클래스,102,1 ,경기도,연천군,41800,경기도 연천군 은빛로 83,경기도 연천군 전곡읍 은대리 2502,38.03746173,127.0728723,1,031-835-9490,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
코아루 더 클래스,101,1 ,경기도,연천군,41800,경기도 연천군 은빛로 83,경기도 연천군 전곡읍 은대리 2502,38.03746173,127.0728723,1,031-835-9490,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
전곡 석미 모닝파크3차 아파트,301,2 ,경기도,연천군,41800,경기도 연천군 전곡읍 선사로 333,전곡읍 전곡리 707,38.0191096,127.0751701,1,031-835-5596,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
전곡 석미 모닝파크3차 아파트,302,1 ,경기도,연천군,41800,경기도 연천군 전곡읍 선사로 333,전곡읍 전곡리 707,38.0194223,127.0752398,1,031-835-5596,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
전곡 석미 모닝파크3차 아파트,302,2 ,경기도,연천군,41800,경기도 연천군 전곡읍 선사로 333,전곡읍 전곡리 707,38.0196463,127.0751701,1,031-835-5596,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
전곡 석미 모닝파크3차 아파트,303,1 ,경기도,연천군,41800,경기도 연천군 전곡읍 선사로 333,전곡읍 전곡리 707,38.0199632,127.0751916,1,031-835-5596,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
전곡 석미 모닝파크3차 아파트,303,2 ,경기도,연천군,41800,경기도 연천군 전곡읍 선사로 333,전곡읍 전곡리 707,38.0202337,127.0751862,1,031-835-5596,연천소방서,031-830-0119,2021-01-21,6411756,경기도 북부소방재난본부
오봉산마을1단지,101,1 ,경기도,의왕시,41430,경기도 의왕시 행복마을3로 18(고천동),경기도 의왕시 고천동 61-6 오봉산마을1단지 101동,37.3418075,126.975912,1,031-427-3033,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
오봉산마을1단지,102,2 ,경기도,의왕시,41430,경기도 의왕시 행복마을3로 18(고천동),경기도 의왕시 고천동 61-6 오봉산마을1단지 102동,37.3418075,126.975912,1,031-427-3033,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
오봉산마을1단지,103,2 ,경기도,의왕시,41430,경기도 의왕시 행복마을3로 18 (고천동),경기도 의왕시 고천동 61-6 오봉산마을1단지 103동,37.3418075,126.975912,1,031-427-3033,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
오봉산마을1단지,104,2 ,경기도,의왕시,41430,경기도 의왕시 행복마을3로 18(고천동),경기도 의왕시 고천동 61-6 오봉산마을1단지 104동,37.3418075,126.975912,1,031-427-3033,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
오봉산마을1단지,105,2 ,경기도,의왕시,41430,경기도 의왕시 행복마을3로 18(고천동),경기도 의왕시 고천동 61-6 오봉산마을1단지 105동,37.3418075,126.975912,1,031-427-3033,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
오봉산마을1단지,106,2 ,경기도,의왕시,41430,경기도 의왕시 행복마을3로 18(고천동),경기도 의왕시 고천동 61-6 오봉산마을1단지 106동,37.3418075,126.975912,1,031-427-3033,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
오봉산마을1단지,107,2 ,경기도,의왕시,41430,경기도 의왕시 행복마을3로 18(고천동),경기도 의왕시 고천동 61-6 오봉산마을1단지 107동,37.3418075,126.975912,1,031-427-3033,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
오봉산마을1단지,108,2 ,경기도,의왕시,41430,경기도 의왕시 행복마을3로 18(고천동),경기도 의왕시 고천동 61-6 오봉산마을1단지 108동,37.3418075,126.975912,1,031-427-3033,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
오봉산마을1단지,109,1 ,경기도,의왕시,41430,경기도 의왕시 행복마을3로 18(고천동),경기도 의왕시 고천동 61-6 오봉산마을1단지 109동,37.3418075,126.975912,1,031-427-3033,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
오봉산마을1단지,110,1 ,경기도,의왕시,41430,경기도 의왕시 행복마을3로 18(고천동),경기도 의왕시 고천동 61-6 오봉산마을1단지 110동,37.3418075,126.975912,1,031-427-3033,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
의왕더샵캐슬아파트,101,1 ,경기도,의왕시,41430,경기도 의왕시 어내들로 5(오전동),경기도 의왕시 오전동 52 의왕더샵캐슬아파트 101동,37.3615816,126.963127,1,031-429-9780,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
의왕더샵캐슬아파트,102,1 ,경기도,의왕시,41430,경기도 의왕시 어내들로 5(오전동),경기도 의왕시 오전동 52 의왕더샵캐슬아파트 102동,37.3615816,126.963127,1,031-429-9780,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
의왕더샵캐슬아파트,103,1 ,경기도,의왕시,41430,경기도 의왕시 어내들로 5(오전동),경기도 의왕시 오전동 52 의왕더샵캐슬아파트 103동,37.3615816,126.963127,1,031-429-9780,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
의왕더샵캐슬아파트,104,1 ,경기도,의왕시,41430,경기도 의왕시 어내들로 5(오전동),경기도 의왕시 오전동 52 의왕더샵캐슬아파트 104동,37.3615816,126.963127,1,031-429-9780,의왕소방서,031-596-0503,2021-09-16,6411029,경기도 의왕소방서
휴먼시아1차,107,1 ,울산광역시,동구,31170,울산광역시 동구 등대4길 25(방어동),울산광역시 동구 방어동 60-1,35.49008432,129.4284921,1,052-234-5055,동부소방서,052-279-6361,2021-01-01,6310056,울산광역시 동부소방서
서면 금호 어울림 2차,204,01,전라남도,순천시,46150,전라남도 순천시 서면 선평강청큰길 81,전라남도 순천시 서면 선평리 614,34.98510057,127.4971799900,6,061-755-1480,순천소방서,061-750-0909,2022-11-30,6460000,전라남도
새나루마을 9단지,904,1 ,세종특별자치시,없음,36100,세종특별자치시  시청대로 642,세종특별자치시 집현동 883-11,36.492809,127.323734,20,044-868-2208,세종소방서,044-300-8474,2022-11-25,5690000,세종특별자치시
새나루마을 1단지,110,1 ,세종특별자치시,없음,36100,세종특별자치시  남세종로 160,,36.485741,127.320085,51,044-715-5993,세종소방서,044-300-8474,2022-11-25,5690000,세종특별자치시
새나루마을 4단지,404,1 ,세종특별자치시,없음,36100,세종특별자치시  집현서로 57,,36.492387,127.321931,16,044-868-8230,세종소방서,044-300-8474,2022-11-25,5690000,세종특별자치시
새나루마을 3단지,304,1 ,세종특별자치시,없음,36100,세종특별자치시  집현서로 45,,36.491283,127.321514,21,044-868-7827,세종소방서,044-300-8474,2022-11-25,5690000,세종특별자치시
새나루마을 2단지,206,1 ,세종특별자치시,없음,36100,세종특별자치시  집현서로 15,세종특별자치시 집현동 883-115,36.491283,127.321514,12,044-868-9849,세종소방서,044-300-8474,2022-11-25,5690000,세종특별자치시
새나루마을 8단지,802,1 ,세종특별자치시,없음,36100,세종특별자치시  집현서로 16,,36.488928,127.322002,17,044-868-7401,세종소방서,044-300-8474,2022-11-25,5690000,세종특별자치시
청계농공단지 기숙사,1,01,전라남도,무안군,46840,전라남도 무안군 청계공단길 25-16,전라남도 무안군 청계면 청수리 560-7,34.94320387,126.4382829,1,061-454-3927,무안소방서,061-450-0826,2022-11-30,6460000,전라남도
고흥승원팰리체더퍼스트,101,01,전라남도,고흥군,46770,전라남도 고흥군 고흥읍 고흥군청로 31,전라남도 고흥군 고흥읍 남계리 1044,34.605165,127.278977,4,061-834-5567,고흥소방서,061-840-0909,2022-11-30,6460000,전라남도
고흥승원팰리체더퍼스트,102,01,전라남도,고흥군,46770,전라남도 고흥군 고흥읍 고흥군청로 31+G41,전라남도 고흥군 고흥읍 남계리 1044,34.605165,127.278977,4,061-834-5567,고흥소방서,061-840-0909,2022-11-30,6460000,전라남도
고흥승원팰리체더퍼스트,103,02,전라남도,고흥군,46770,전라남도 고흥군 고흥읍 고흥군청로 31,전라남도 고흥군 고흥읍 남계리 1044,34.605165,127.278977,4,061-834-5567,고흥소방서,061-840-0909,2022-11-30,6460000,전라남도
고흥승원팰리체더퍼스트,104,02,전라남도,고흥군,46770,전라남도 고흥군 고흥읍 고흥군청로 31,전라남도 고흥군 고흥읍 남계리 1044,34.605165,127.278977,4,061-834-5567,고흥소방서,061-840-0909,2022-11-30,6460000,전라남도
제이아트 공공임대아파트,101,02,전라남도,고흥군,46770,전라남도 고흥읍 고흥군청로 7,전라남도 고흥군 고흥읍 남계지구 2BL,34.605174,127.277652,3,061-834-2333,고흥소방서,061-840-0909,2022-11-30,6460000,전라남도
제이아트 공공임대아파트,102,01,전라남도,고흥군,46770,전라남도 고흥읍 고흥군청로 7,전라남도 고흥군 고흥읍 남계지구 2BL,34.605174,127.277652,3,061-834-2333,고흥소방서,061-840-0909,2022-11-30,6460000,전라남도
제이아트 공공임대아파트,103,02,전라남도,고흥군,46770,전라남도 고흥읍 고흥군청로 7,전라남도 고흥군 고흥읍 남계지구 2BL,34.605174,127.277652,3,061-834-2333,고흥소방서,061-840-0909,2022-11-30,6460000,전라남도
한국아델리움더퍼스트아파트,101,01,전라남도,함평군,46860,전라남도 함평군 영수길 316-12,전라남도 함평군 함평읍 기각리 379-10외 5필지,35.065424,126.527434,3,061-323-5101,함평소방서,061-338-0825,2022-11-30,6460000,전라남도
한국아델리움더퍼스트아파트,102,01,전라남도,함평군,46860,전라남도 함평군 영수길 316-12,전라남도 함평군 함평읍 기각리 379-10외 5필지,35.064928066,126.527910868,3,061-323-5101,함평소방서,061-338-0825,2022-11-30,6460000,전라남도
무주골공원 공동주택,105,1 ,인천광역시,연수구,35200,인천광역시 연수구 넘말로 83,,37.43148758,126.696456,1,032-723-5519,공단소방서,032-723-5519,2022-03-30,6285754,인천광역시 공단소방서
한국아델리움더퍼스트아파트,103,01,전라남도,함평군,46860,전라남도 함평군 영수길 316-12,전라남도 함평군 함평읍 기각리 379-10외 5필지,35.064548,126.528272,3,061-323-5101,함평소방서,061-338-0825,2022-11-30,6460000,전라남도
함평향교LH1단지아파트,101,01,전라남도,함평군,46860,전라남도 함평군 영수길 367,전라남도 함평군 대동면 향교리 1428,35.06800531,126.5299047,3,061-324-5556,함평소방서,061-338-0825,2022-11-30,6460000,전라남도
함평향교LH1단지아파트,102,01,전라남도,함평군,46860,전라남도 함평군 영수길 367,전라남도 함평군 대동면 향교리 1428,35.06800531,126.5299047,3,061-324-5556,함평소방서,061-338-0825,2022-11-30,6460000,전라남도
함평향교LH1단지아파트,103,01,전라남도,함평군,46860,전라남도 함평군 영수길 367,전라남도 함평군 대동면 향교리 1428,35.06800531,126.5299047,3,061-324-5556,함평소방서,061-338-0825,2022-11-30,6460000,전라남도
대우산업(기숙사)->(주)대호산업(기숙사),1,01,전라남도,함평군,46860,전라남도 함평군 빛그린산단로 151,전라남도 함평군 월야면 외치리 885,35.178884,126.655381,1,062-953-8585,함평소방서,061-338-0825,2022-11-30,6460000,전라남도
대흥엘리젠아파트,101,01,전라남도,장성군,46880,전라남도 장성군 장성읍 문화로21-158,전라남도 장성군 장성읍 영천리 1664,35.293468901,126.774991781,2,061-392-1237,장성소방서,061-360-0825,2022-11-30,6460000,전라남도
대흥엘리젠아파트,102,01,전라남도,장성군,46880,전라남도 장성군 장성읍 문화로21-158,전라남도 장성군 장성읍 영천리 1664,35.29334721,126.774986621,2,061-392-1237,장성소방서,061-360-0825,2022-11-30,6460000,전라남도
마창대교유보라아이비파크,101,1 ,경상남도,창원시 마산합포구,48125,,경상남도 창원시  마산합포구 가포동 763,35.155231,128.580321,9,055-249-9274,마산소방서,055-249-9274,2022-11-25,5670000,경상남도 창원시
안단테창원가포A-2,101,1 ,경상남도,창원시 마산합포구,48125,,경상남도 창원시  마산합포구 가포동 757,35.154837,128.579392,8,055-249-9274,마산소방서,055-249-9274,2022-11-25,5670000,경상남도 창원시
창원푸르지오더플래티넘,201,1 ,경상남도,창원시 마산합포구,48125,,경상남도 창원시 마산합포구 교방동 120,35.21161362,128.5679958,17,055-249-9274,마산소방서,055-249-9274,2022-11-25,5670000,경상남도 창원시
오동동주상복합건물,101,1 ,경상남도,창원시 마산합포구,48125,경상남도 창원시 마산합포구 오동동14길 39,경상남도 창원시 마산합포구 오동동18-60,35.20564109,128.5813569,1,055-249-9274,마산소방서,055-249-9274,2022-11-25,5670000,경상남도 창원시
현동A-2BL공공주택사업,201,1 ,경상남도,창원시 마산합포구,48125,,경상남도 창원시 마산합포구 현동 310,35.14494043,128.5471093,12,055-249-9274,마산소방서,055-249-9274,2022-11-25,5670000,경상남도 창원시
양덕4구역주택재개발정비사업,101,1 ,경상남도,창원시 마산회원구,48127,,경상남도 창원시 마산회원구 양덕동 165-16,35.22266135,128.5919732,1,055-249-9274,마산소방서,055-249-9274,2022-11-25,5670000,경상남도 창원시
양덕3구역주택재개발정비사업,101,1 ,경상남도,창원시 마산회원구,48127,경상남도 창원시 마산회원구 양덕서6길 35,경상남도 창원시 마산회원구 양덕동 72-9,35.23264967,128.5806736,1,055-249-9274,마산소방서,055-249-9274,2022-11-25,5670000,경상남도 창원시
합성2구역주택재개발정비사업,101,1 ,경상남도,창원시 마산회원구,48127,경상남도 창원시 마산회원구 합성남12길 28,경상남도 창원시 마산회원구 합성동 261-1,35.23741603,128.587935,8,055-249-9274,마산소방서,055-249-9274,2022-11-25,5670000,경상남도 창원시
성산반도유보라아이비파크,101,1 ,경상남도,창원시 성산구,48123,경상남도 창원시 성산구 비음로 151번길 38,경상남도 창원시 성산구 사파정동 38-1,35.21862517,128.7113377,1,055-211-9275,성산소방서,055-211-9275,2022-11-25,5670000,경상남도 창원시
새나루마을 12단지,1205,1 ,세종특별자치시,없음,36100,세종특별자치시 집현북로 52,세종특별자치시 집현동 422,36.501067,127.325802,17,044-863-2301,세종소방서,044-300-8474,2022-11-25,5690000,세종특별자치시
새나루마을 11단지,1107,1 ,세종특별자치시,없음,36100,세종특별자치시  집현서2로 84,세종특별자치시 집현동 889,36.497378,127.323632,23,044-864-6608,세종소방서,044-300-8474,2022-11-25,5690000,세종특별자치시
스위첸웰츠타워1차,101,2 ,울산광역시,동구,31170,울산광역시 동구 바드래1길 45,울산광역시 동구 전하동 300-384,35.5171331449,129.4285428612,1,052-716-2770,동부소방서,052-279-6323,2022-08-24,6310000,울산광역시
스위첸웰츠타워1차,102,2 ,울산광역시,동구,31170,울산광역시 동구 바드래1길 45,울산광역시 동구 전하동 300-384,35.5171331449,129.4285428612,1,052-716-2770,동부소방서,052-279-6323,2022-08-24,6310000,울산광역시
스위첸웰츠타워1차,102,2 ,울산광역시,동구,31170,울산광역시 동구 바드래1길 45,울산광역시 동구 전하동 300-384,35.5171331449,129.4285428612,1,052-716-2770,동부소방서,052-279-6323,2022-08-24,6310000,울산광역시
스위첸웰츠타워1차,103,2 ,울산광역시,동구,31170,울산광역시 동구 바드래1길 45,울산광역시 동구 전하동 300-384,35.5171331449,129.4285428612,1,052-716-2770,동부소방서,052-279-6323,2022-08-24,6310000,울산광역시
스위첸웰츠타워1차,103,2 ,울산광역시,동구,31170,울산광역시 동구 바드래1길 45,울산광역시 동구 전하동 300-384,35.5171331449,129.4285428612,1,052-716-2770,동부소방서,052-279-6323,2022-08-24,6310000,울산광역시
스위첸웰츠타워1차,104,2 ,울산광역시,동구,31170,울산광역시 동구 바드래1길 45,울산광역시 동구 전하동 300-384,35.5171331449,129.4285428612,1,052-716-2770,동부소방서,052-279-6323,2022-08-24,6310000,울산광역시
스위첸웰츠타워1차,104,2 ,울산광역시,동구,31170,울산광역시 동구 바드래1길 45,울산광역시 동구 전하동 300-384,35.5171331449,129.4285428612,1,052-716-2770,동부소방서,052-279-6323,2022-08-24,6310000,울산광역시
양산사송더?瀕?시앙4단지,401,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,4,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,401,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,4,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,402,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,4,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,402,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,4,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,402,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,4,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,402,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,4,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,403,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,3,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,403,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,3,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,403,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,3,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,404,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,1,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,405,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,4,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,405,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,4,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,405,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706653687,4,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙4단지,405,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 73,경상남도 양산시 동면 내송리 378,35.3214208741,129.0706930000,4,055-367-9203,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
코아루 더파크,101,02,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 말흘5길 62,경상남도 창녕군 창녕읍 말흘리 344,35.5353345273,128.5060629987,1,055-806-8004,창녕소방서,055-259-9273,2022-08-31,6480000,경상남도
코아루 더파크,102,02,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 말흘5길 62,경상남도 창녕군 창녕읍 말흘리 344,35.5353345273,128.5060629987,2,055-806-8004,창녕소방서,055-259-9273,2022-08-31,6480000,경상남도
코아루 더파크,102,01,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 말흘5길 62,경상남도 창녕군 창녕읍 말흘리 344,35.5353345273,128.5060629987,2,055-806-8004,창녕소방서,055-259-9273,2022-08-31,6480000,경상남도
코아루 더파크,103,01,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 말흘5길 62,경상남도 창녕군 창녕읍 말흘리 344,35.5353345273,128.5060629987,2,055-806-8004,창녕소방서,055-259-9273,2022-08-31,6480000,경상남도
코아루 더파크,103,02,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 말흘5길 62,경상남도 창녕군 창녕읍 말흘리 344,35.5353345273,128.5060629987,2,055-806-8004,창녕소방서,055-259-9273,2022-08-31,6480000,경상남도
코아루 더파크,104,01,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 말흘5길 62,경상남도 창녕군 창녕읍 말흘리 344,35.5353345273,128.5060629987,1,055-806-8004,창녕소방서,055-259-9273,2022-08-31,6480000,경상남도
코아루 더파크,105,01,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 말흘5길 62,경상남도 창녕군 창녕읍 말흘리 344,35.5353345273,128.5060629987,2,055-806-8004,창녕소방서,055-259-9273,2022-08-31,6480000,경상남도
코아루 더파크,105,02,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 말흘5길 62,경상남도 창녕군 창녕읍 말흘리 344,35.5353345273,128.5060629987,2,055-806-8004,창녕소방서,055-259-9273,2022-08-31,6480000,경상남도
코아루 더파크,106,01,경상남도,창녕군,48740,경상남도 창녕군 창녕읍 말흘5길 62,경상남도 창녕군 창녕읍 말흘리 344,35.5353345273,128.5060629987,1,055-806-8004,창녕소방서,055-259-9273,2022-08-31,6480000,경상남도
아난티 남해 기숙사,101,01,경상남도,남해군,48840,경상남도 남해군 남면 남서대로1179번길 57,경상남도 남해군 남면 덕월리 297-5,34.7769630000,127.8582150000,1,055-4148-2821,남해소방서,055-860-9275,2022-08-31,6480000,경상남도
대성고등학교 기숙사,101,01,경상남도,거창군,48880,경상남도 거창군 거창읍 거열로 81,경상남도 거창군 거창읍 상림리 362,35.6903264720,127.9040520000,1,055-943-6817,거창소방서,055-940-9273,2022-08-31,6480000,경상남도
거창연극고등학교기숙사,101,01,경상남도,거창군,48880,경상남도 거창군 위천면 모동길 11-15,경상남도 거창군 위천면 장기리 381,35.7560031290,127.8343658489,1,055-945-5011,거창소방서,055-940-9273,2022-08-31,6480000,경상남도
거창고등학교 남자기숙사,101,01,경상남도,거창군,48880,경상남도 거창군 거창읍 죽전4길 36,경상남도 거창군 거창읍 중앙리 395,35.6929033122,127.9106933973,1,055-944-3751,거창소방서,055-940-9273,2022-08-31,6480000,경상남도
스위첸웰츠타워1차,101,2 ,울산광역시,동구,31170,울산광역시 동구 바드래1길 45,울산광역시 동구 전하동 300-384,35.5171331449,129.4285428612,1,052-716-2770,동부소방서,052-279-6323,2022-08-24,6310000,울산광역시
양산사송더?瀕?시앙1단지,102,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 141,경상남도 양산시 동면 내송리 550-1,35.3208431052,129.0654505241,3,055-372-0750,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙1단지,102,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 141,경상남도 양산시 동면 내송리 550-1,35.3208000000,129.0654505241,3,055-372-0750,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙1단지,102,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 141,경상남도 양산시 동면 내송리 550-1,35.3208431052,129.0654505241,3,055-372-0750,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙1단지,103,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 141,경상남도 양산시 동면 내송리 550-1,35.3208431052,129.0654505241,4,055-372-0750,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙1단지,103,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 141,경상남도 양산시 동면 내송리 550-1,35.3208431052,129.0654505241,4,055-372-0750,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙1단지,103,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 141,경상남도 양산시 동면 내송리 550-1,35.3208431052,129.0654505241,4,055-372-0750,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
양산사송더?瀕?시앙1단지,103,02,경상남도,양산시,48330,경상남도 양산시 동면 내송큰들로 141,경상남도 양산시 동면 내송리 550-1,35.3208431052,129.0654505241,4,055-372-0750,양산소방서,055-379-9293,2022-08-31,6480000,경상남도
