,시도명,제한속도,CCTV설치여부,CCTV설치대수,보호구역도로폭
731,충청북도,30,N,0.0,8.0
732,인천광역시,30,N,0.0,0.0
733,인천광역시,30,Y,1.0,0.0
734,인천광역시,50,Y,1.0,0.0
735,인천광역시,30,N,0.0,0.0
736,인천광역시,30,N,0.0,0.0
737,인천광역시,30,N,0.0,0.0
738,인천광역시,30,N,0.0,0.0
739,인천광역시,30,N,0.0,0.0
740,경상남도,30,N,0.0,4.0
741,경상남도,30,N,0.0,7.0
742,경상북도,30,Y,1.0,7.0
743,경상북도,30,N,0.0,7.0
744,경상북도,30,N,0.0,7.0
745,경상북도,30,N,0.0,7.0
746,인천광역시,30,N,0.0,0.0
747,인천광역시,30,N,0.0,0.0
748,인천광역시,30,N,0.0,0.0
749,인천광역시,30,Y,1.0,0.0
750,인천광역시,30,Y,1.0,0.0
751,인천광역시,30,Y,1.0,0.0
752,인천광역시,30,N,0.0,0.0
753,인천광역시,30,Y,1.0,0.0
754,인천광역시,30,Y,1.0,0.0
755,인천광역시,30,Y,1.0,0.0
756,인천광역시,30,Y,1.0,0.0
757,인천광역시,30,N,0.0,0.0
758,인천광역시,30,Y,1.0,0.0
759,인천광역시,30,Y,1.0,0.0
760,인천광역시,30,Y,1.0,0.0
761,인천광역시,30,Y,1.0,0.0
762,인천광역시,30,N,0.0,0.0
763,인천광역시,30,Y,1.0,0.0
764,충청북도,30,N,0.0,0.0
765,충청북도,30,N,0.0,0.0
766,충청북도,30,N,0.0,0.0
767,충청북도,30,N,0.0,0.0
768,충청북도,30,N,0.0,0.0
769,충청북도,30,N,0.0,0.0
770,충청북도,30,N,0.0,0.0
771,충청북도,30,N,0.0,0.0
772,충청북도,30,N,0.0,0.0
773,충청북도,30,N,0.0,0.0
774,충청북도,30,N,0.0,0.0
775,충청북도,30,N,0.0,0.0
776,충청북도,30,N,0.0,0.0
777,충청북도,30,N,0.0,0.0
778,경상남도,30,N,0.0,8.0
779,경상남도,30,N,0.0,20.0
780,경상남도,30,N,0.0,8.0
781,경상남도,30,N,0.0,8.0
782,경상남도,30,N,0.0,8.0
783,경상남도,30,N,0.0,8.0
784,경상남도,30,N,0.0,8.0
785,경상남도,30,N,0.0,6.0
786,경상남도,30,N,0.0,8.0
787,경상남도,30,N,0.0,8.0
788,경상남도,30,N,0.0,8.0
789,경상남도,30,N,0.0,8.0
790,대구광역시,30,Y,2.0,17.5
791,대구광역시,30,Y,1.0,8.0
792,충청남도,30,N,0.0,0.0
793,충청남도,30,N,0.0,0.0
794,충청남도,30,N,0.0,0.0
795,충청남도,30,N,0.0,0.0
796,충청남도,30,N,0.0,0.0
797,충청남도,30,N,0.0,0.0
798,충청남도,30,N,0.0,0.0
799,충청남도,30,N,0.0,0.0
800,충청남도,30,N,0.0,0.0
801,충청남도,30,N,0.0,0.0
802,충청남도,30,N,0.0,0.0
803,충청남도,30,N,0.0,0.0
804,충청남도,30,N,0.0,0.0
805,충청남도,30,N,0.0,0.0
806,충청남도,30,N,0.0,0.0
807,충청남도,30,N,0.0,0.0
808,충청남도,30,N,0.0,0.0
809,충청남도,30,N,0.0,0.0
810,충청남도,30,N,0.0,0.0
811,충청남도,30,N,0.0,0.0
812,충청남도,30,N,0.0,0.0
813,충청남도,30,N,0.0,0.0
814,충청남도,30,N,0.0,0.0
815,충청북도,30,N,0.0,0.0
816,충청북도,30,N,0.0,0.0
817,충청북도,30,N,0.0,0.0
818,충청북도,30,N,0.0,0.0
819,충청북도,30,N,0.0,0.0
820,충청북도,30,N,0.0,0.0
821,충청북도,30,N,0.0,0.0
822,충청북도,30,N,0.0,0.0
823,충청북도,30,N,0.0,0.0
824,충청북도,30,N,0.0,0.0
825,충청북도,30,N,0.0,0.0
826,충청북도,30,N,0.0,0.0
827,충청북도,30,N,0.0,0.0
828,충청북도,30,N,0.0,0.0
829,충청북도,30,N,0.0,0.0
830,충청북도,30,N,0.0,0.0
831,충청북도,30,N,0.0,0.0
832,충청북도,30,N,0.0,0.0
833,충청북도,30,N,0.0,0.0
834,충청북도,30,N,0.0,0.0
835,충청북도,30,N,0.0,0.0
836,충청북도,30,N,0.0,0.0
837,충청북도,30,N,0.0,0.0
838,충청북도,30,N,0.0,0.0
839,충청북도,30,N,0.0,0.0
840,서울특별시,30,Y,1.0,20.0
841,서울특별시,30,Y,1.0,6.5
842,서울특별시,30,Y,2.0,9.0
843,서울특별시,30,Y,2.0,9.0
844,서울특별시,30,Y,1.0,6.0
845,서울특별시,30,Y,1.0,10.0
846,충청북도,30,N,0.0,0.0
847,충청북도,30,N,0.0,0.0
848,충청북도,30,N,0.0,0.0
849,충청북도,30,N,0.0,0.0
850,충청북도,30,N,0.0,0.0
851,충청북도,30,N,0.0,0.0
852,충청북도,30,N,0.0,0.0
853,충청북도,30,N,0.0,0.0
854,충청북도,30,N,0.0,0.0
855,충청북도,30,N,0.0,0.0
856,충청북도,30,N,0.0,0.0
857,충청북도,30,N,0.0,0.0
858,충청북도,30,N,0.0,0.0
859,충청북도,30,N,0.0,0.0
860,충청북도,30,N,0.0,0.0
861,충청북도,30,N,0.0,0.0
862,충청북도,30,N,0.0,0.0
863,충청북도,30,N,0.0,0.0
864,충청북도,30,N,0.0,0.0
865,대전광역시,30,Y,1.0,8.0
866,대전광역시,30,Y,2.0,10.0
867,대전광역시,40,Y,3.0,12.0
868,대전광역시,30,Y,3.0,8.0
869,대전광역시,40,Y,1.0,9.0
870,대전광역시,30,Y,2.0,9.0
871,대전광역시,30,Y,3.0,14.0
872,대전광역시,60,Y,1.0,6.0
873,대전광역시,30,Y,1.0,8.0
874,대전광역시,30,Y,1.0,7.0
875,대전광역시,30,Y,1.0,6.0
876,대전광역시,30,Y,1.0,6.0
877,경상남도,30,N,0.0,5.0
878,경상남도,30,N,0.0,6.0
879,충청남도,30,Y,1.0,8.0
880,충청남도,30,Y,1.0,8.0
881,충청남도,30,Y,1.0,20.0
882,충청남도,30,Y,1.0,8.0
883,충청남도,30,Y,1.0,8.0
884,충청남도,30,Y,1.0,8.0
885,충청남도,30,Y,1.0,8.0
886,충청남도,30,Y,1.0,8.0
887,충청남도,30,Y,1.0,8.0
888,충청남도,30,Y,1.0,8.0
889,서울특별시,30,N,0.0,9.0
890,서울특별시,30,Y,1.0,20.0
891,세종특별자치시,30,N,0.0,36.0
892,세종특별자치시,30,N,0.0,12.0
893,세종특별자치시,30,N,0.0,8.0
894,세종특별자치시,30,N,0.0,8.0
895,세종특별자치시,30,N,0.0,5.0
896,서울특별시,30,N,0.0,15.5
897,서울특별시,30,Y,2.0,6.0
898,서울특별시,30,Y,1.0,6.0
899,서울특별시,30,Y,1.0,6.0
900,서울특별시,30,Y,1.0,6.0
901,서울특별시,30,Y,3.0,6.0
902,서울특별시,30,N,0.0,5.0
903,서울특별시,30,N,0.0,6.0
904,서울특별시,30,N,0.0,13.0
905,경기도,30,Y,1.0,10.0
906,경기도,50,Y,1.0,12.0
907,경기도,30,Y,1.0,12.0
908,경기도,30,Y,1.0,6.0
909,경기도,30,Y,1.0,15.0
910,경기도,50,N,0.0,22.0
911,경기도,30,Y,1.0,8.0
912,경기도,30,Y,1.0,6.0
913,경기도,30,Y,1.0,12.0
914,경기도,30,Y,2.0,13.0
915,전라남도,30,N,0.0,10.0
916,부산광역시,30,Y,1.0,5.2
917,부산광역시,30,Y,1.0,5.2
918,부산광역시,30,Y,1.0,5.2
919,부산광역시,30,Y,1.0,18.0
920,부산광역시,30,Y,1.0,18.0
921,충청남도,30,N,0.0,0.0
922,충청남도,30,N,0.0,0.0
923,충청남도,30,N,0.0,0.0
924,충청남도,30,N,0.0,0.0
925,충청남도,30,N,0.0,0.0
926,서울특별시,30,N,0.0,3.0
927,서울특별시,30,Y,1.0,3.0
928,서울특별시,30,Y,1.0,18.0
929,서울특별시,30,Y,2.0,4.0
930,경기도,30,N,0.0,8.0
931,경기도,30,N,0.0,8.0
932,경기도,30,Y,2.0,10.0
933,경기도,30,Y,1.0,15.0
934,경기도,30,Y,1.0,6.5
935,충청남도,30,N,0.0,6.5
936,충청남도,30,N,0.0,6.5
937,충청남도,30,N,0.0,6.5
938,충청남도,30,N,0.0,6.5
939,충청남도,30,N,0.0,6.5
940,충청남도,30,N,0.0,6.5
941,충청남도,30,N,0.0,6.5
942,충청남도,30,N,0.0,6.5
943,충청남도,30,N,0.0,6.5
944,부산광역시,30,N,0.0,0.0
945,부산광역시,30,N,0.0,0.0
946,부산광역시,30,N,0.0,0.0
947,부산광역시,30,N,0.0,0.0
948,부산광역시,30,N,0.0,0.0
949,부산광역시,30,N,0.0,0.0
950,경기도,30,Y,2.0,14.0
951,경기도,30,Y,3.0,14.0
952,경기도,30,Y,2.0,14.0
953,울산광역시,30,N,0.0,12.5
954,경기도,30,Y,2.0,14.0
955,경기도,30,Y,2.0,6.5
956,경기도,30,Y,2.0,4.5
957,경기도,30,Y,2.0,14.0
958,경기도,30,Y,2.0,8.0
959,경기도,30,N,0.0,8.0
960,경기도,30,Y,1.0,8.0
961,충청남도,30,N,0.0,6.5
962,충청남도,30,N,0.0,6.5
963,충청남도,30,N,0.0,6.5
964,충청남도,30,N,0.0,6.5
965,충청남도,30,N,0.0,6.5
966,충청남도,30,N,0.0,6.5
967,충청남도,30,N,0.0,6.5
968,충청남도,30,Y,1.0,6.5
969,충청남도,30,N,0.0,6.5
970,충청남도,30,Y,1.0,6.5
971,충청남도,30,N,0.0,6.5
972,충청남도,30,Y,1.0,6.5
973,충청남도,30,N,0.0,8.5
974,충청남도,30,Y,5.0,14.0
975,충청남도,30,N,0.0,8.5
976,충청남도,30,N,0.0,8.5
977,충청남도,30,N,0.0,8.5
978,충청남도,30,N,0.0,8.5
979,충청남도,30,N,0.0,8.5
980,충청남도,30,N,0.0,8.5
981,충청남도,30,N,0.0,8.5
982,충청남도,30,N,0.0,8.5
983,충청남도,30,N,0.0,6.5
984,충청남도,30,N,0.0,6.5
985,충청남도,30,N,0.0,6.5
986,인천광역시,30,N,0.0,12.0
987,전라북도,30,Y,2.0,6.0
988,충청남도,30,Y,1.0,8.5
989,충청남도,30,Y,1.0,8.5
990,충청남도,30,Y,1.0,8.5
991,충청남도,30,Y,1.0,8.0
992,충청남도,30,Y,1.0,8.5
993,충청남도,30,N,0.0,8.0
994,충청남도,30,Y,1.0,8.5
995,충청남도,30,N,0.0,13.0
996,충청남도,30,N,0.0,6.5
997,충청남도,30,N,0.0,8.0
998,충청남도,30,Y,1.0,8.0
999,충청남도,30,N,0.0,8.0
1000,충청남도,30,N,0.0,6.5
1001,충청남도,30,N,0.0,6.5
1002,충청남도,30,N,0.0,6.5
1003,충청남도,30,N,0.0,9.25
1004,충청남도,30,N,0.0,6.5
1005,충청남도,30,N,0.0,6.5
1006,충청남도,30,Y,1.0,6.5
1007,충청남도,30,N,0.0,6.5
1008,충청남도,30,N,0.0,6.5
1009,충청남도,30,N,0.0,6.5
1010,충청남도,30,N,0.0,6.5
1011,부산광역시,30,N,0.0,0.0
1012,부산광역시,30,Y,4.0,0.0
1013,부산광역시,30,Y,2.0,0.0
1014,부산광역시,30,Y,1.0,0.0
1015,부산광역시,30,Y,1.0,0.0
1016,전라남도,30,Y,1.0,0.0
1017,전라남도,30,Y,1.0,0.0
1018,전라남도,30,N,0.0,0.0
1019,인천광역시,30,Y,2.0,7.0
1020,인천광역시,30,Y,2.0,8.0
1021,인천광역시,30,Y,2.0,13.0
1022,인천광역시,30,N,0.0,10.0
1023,인천광역시,30,Y,1.0,10.0
1024,인천광역시,30,N,0.0,20.0
1025,인천광역시,30,N,0.0,15.0
1026,인천광역시,30,Y,4.0,7.0
1027,인천광역시,30,Y,3.0,7.0
1028,인천광역시,30,N,0.0,20.0
1029,인천광역시,30,Y,2.0,5.0
1030,인천광역시,30,N,0.0,15.0
1031,인천광역시,50,N,0.0,22.0
1032,인천광역시,50,Y,1.0,30.0
1033,인천광역시,50,N,0.0,20.0
1034,인천광역시,50,N,0.0,23.0
1035,울산광역시,30,N,0.0,10.0
1036,울산광역시,40,N,0.0,20.0
1037,울산광역시,30,N,0.0,10.0
1038,울산광역시,30,N,0.0,10.0
1039,울산광역시,30,N,0.0,12.5
1040,울산광역시,30,N,0.0,12.5
1041,울산광역시,30,N,0.0,10.0
1042,울산광역시,30,N,0.0,10.0
1043,울산광역시,30,N,0.0,12.5
1044,울산광역시,30,N,0.0,10.0
1045,울산광역시,30,N,0.0,10.0
1046,울산광역시,30,N,0.0,12.5
1047,울산광역시,30,N,0.0,12.5
1048,울산광역시,30,N,0.0,30.0
1049,울산광역시,30,N,0.0,20.0
1050,울산광역시,30,N,0.0,12.5
1051,울산광역시,30,N,0.0,30.0
1052,울산광역시,30,N,0.0,12.5
1053,울산광역시,30,N,0.0,12.5
1054,부산광역시,30,Y,1.0,0.0
1055,강원도,30,N,0.0,0.0
1056,강원도,30,N,0.0,0.0
1057,강원도,30,N,0.0,0.0
1058,강원도,20,N,0.0,0.0
1059,강원도,30,N,0.0,0.0
1060,강원도,30,N,0.0,0.0
1061,강원도,30,N,0.0,0.0
1062,강원도,30,N,0.0,0.0
1063,강원도,30,N,0.0,0.0
1064,강원도,30,N,0.0,0.0
1065,강원도,30,N,0.0,0.0
1066,강원도,30,N,0.0,0.0
1067,강원도,30,N,0.0,0.0
1068,강원도,30,N,0.0,0.0
1069,강원도,30,N,0.0,0.0
1070,울산광역시,30,N,0.0,10.0
1071,울산광역시,30,N,0.0,12.5
1072,울산광역시,30,N,0.0,12.5
1073,울산광역시,30,N,0.0,12.5
1074,울산광역시,30,N,0.0,10.0
1075,울산광역시,30,N,0.0,10.0
1076,울산광역시,30,N,0.0,10.0
1077,울산광역시,30,N,0.0,10.0
1078,울산광역시,30,N,0.0,12.5
1079,울산광역시,30,N,0.0,7.5
1080,경상남도,30,N,0.0,5.5
1081,경상남도,30,N,0.0,6.0
1082,경상남도,30,N,0.0,5.0
1083,경상남도,30,N,0.0,6.0
1084,부산광역시,30,Y,1.0,24.0
1085,부산광역시,30,Y,2.0,14.0
1086,부산광역시,30,N,0.0,11.0
1087,부산광역시,30,Y,1.0,6.0
1088,부산광역시,30,N,0.0,11.0
1089,부산광역시,30,Y,2.0,8.0
1090,경상북도,30,Y,4.0,6.0
1091,부산광역시,30,N,0.0,0.0
1092,부산광역시,30,N,0.0,0.0
1093,부산광역시,30,Y,1.0,0.0
1094,부산광역시,30,Y,1.0,0.0
1095,부산광역시,30,N,0.0,0.0
1096,부산광역시,30,Y,1.0,0.0
1097,울산광역시,50,Y,1.0,20.0
1098,울산광역시,30,Y,1.0,10.0
1099,울산광역시,30,Y,1.0,15.0
1100,울산광역시,40,Y,1.0,24.0
1101,울산광역시,30,N,0.0,10.0
1102,울산광역시,30,N,0.0,7.0
1103,울산광역시,30,N,0.0,10.0
1104,울산광역시,30,N,0.0,9.0
1105,울산광역시,30,N,0.0,8.0
1106,경기도,30,N,0.0,9.0
1107,경기도,30,N,0.0,5.0
1108,경기도,50,N,0.0,12.0
1109,경기도,30,N,0.0,12.0
1110,경기도,50,N,0.0,8.0
1111,인천광역시,30,N,0.0,0.0
1112,인천광역시,30,N,0.0,0.0
1113,인천광역시,30,N,0.0,0.0
1114,인천광역시,30,Y,1.0,29.0
1115,인천광역시,30,N,0.0,8.0
1116,충청남도,30,N,0.0,0.0
1117,인천광역시,30,N,0.0,0.0
1118,인천광역시,30,N,0.0,6.0
1119,인천광역시,30,N,0.0,0.0
1120,인천광역시,30,N,0.0,0.0
1121,인천광역시,30,Y,1.0,15.5
1122,인천광역시,30,Y,2.0,14.0
1123,인천광역시,30,Y,3.0,10.0
1124,인천광역시,30,Y,2.0,7.0
1125,인천광역시,30,Y,2.0,7.0
1126,대구광역시,30,Y,1.0,6.5
1127,대구광역시,30,Y,1.0,7.0
1128,대구광역시,50,Y,1.0,34.0
1129,대구광역시,30,Y,2.0,9.0
1130,경상북도,30,N,0.0,6.0
1131,경상북도,30,N,0.0,6.0
1132,경상북도,30,N,0.0,6.0
1133,경상북도,30,N,0.0,6.0
1134,경상북도,30,N,0.0,6.0
1135,경상북도,30,N,0.0,6.0
1136,경상북도,30,N,0.0,6.0
1137,경상북도,30,N,0.0,6.0
1138,경상북도,30,N,0.0,6.0
1139,경상북도,30,N,0.0,6.0
1140,경상북도,30,N,0.0,6.0
1141,경상북도,30,N,0.0,6.0
1142,경상북도,30,N,0.0,6.0
1143,경상북도,30,N,0.0,6.0
1144,경상북도,30,N,0.0,6.0
1145,경상북도,30,N,0.0,6.0
1146,경상북도,30,N,0.0,6.0
1147,경상북도,30,N,0.0,6.0
1148,경상북도,30,N,0.0,6.0
1149,경상북도,30,N,0.0,6.0
1150,경상북도,30,N,0.0,6.0
1151,경상북도,30,N,0.0,6.0
1152,경상북도,30,N,0.0,6.0
1153,경상북도,30,N,0.0,6.0
1154,경상북도,30,N,0.0,6.0
1155,경상남도,30,N,0.0,6.0
1156,경상남도,30,N,0.0,8.0
1157,경상남도,30,N,0.0,6.5
1158,경상남도,30,N,0.0,6.0
1159,경상남도,30,N,0.0,6.0
1160,경상남도,30,N,0.0,6.0
1161,경상남도,30,N,0.0,6.0
1162,경상남도,30,N,0.0,6.0
1163,인천광역시,30,N,0.0,18.0
1164,인천광역시,30,N,0.0,18.0
1165,인천광역시,30,N,0.0,14.0
1166,인천광역시,30,Y,2.0,16.5
1167,인천광역시,30,Y,1.0,7.0
1168,인천광역시,30,N,0.0,0.0
1169,인천광역시,30,N,0.0,0.0
1170,인천광역시,30,N,0.0,0.0
1171,인천광역시,30,N,0.0,0.0
1172,인천광역시,30,N,0.0,0.0
1173,인천광역시,30,N,0.0,0.0
1174,인천광역시,30,N,0.0,0.0
1175,인천광역시,30,N,0.0,0.0
1176,인천광역시,30,N,0.0,0.0
1177,인천광역시,30,N,0.0,0.0
1178,인천광역시,30,N,0.0,0.0
1179,인천광역시,30,N,0.0,0.0
1180,인천광역시,30,N,0.0,0.0
1181,울산광역시,30,N,0.0,4.0
1182,울산광역시,30,N,0.0,8.0
1183,울산광역시,30,N,0.0,9.0
1184,울산광역시,30,N,0.0,10.0
1185,충청북도,30,N,0.0,8.0
1186,충청북도,30,N,0.0,8.0
1187,충청북도,30,N,0.0,8.0
1188,충청북도,30,N,0.0,8.0
1189,충청북도,30,N,0.0,20.0
1190,충청북도,30,N,0.0,8.0
1191,충청북도,30,N,0.0,8.0
1192,충청북도,30,N,0.0,8.0
1193,충청북도,30,N,0.0,8.0
1194,충청북도,30,N,0.0,8.0
1195,대전광역시,30,N,0.0,15.0
1196,대전광역시,40,N,0.0,24.0
1197,대전광역시,40,N,0.0,16.0
1198,대전광역시,30,N,0.0,10.0
1199,대전광역시,30,Y,1.0,8.0
1200,대전광역시,30,Y,1.0,8.0
1201,대전광역시,30,N,0.0,6.0
1202,대전광역시,30,N,0.0,8.0
1203,대전광역시,30,Y,2.0,6.0
1204,대전광역시,30,N,0.0,15.0
1205,대전광역시,30,Y,1.0,10.0
1206,대전광역시,30,N,0.0,8.0
1207,대전광역시,30,Y,1.0,20.0
1208,서울특별시,30,N,0.0,20.0
1209,서울특별시,30,Y,1.0,3.0
1210,서울특별시,30,N,0.0,20.0
1211,서울특별시,30,Y,1.0,7.0
1212,서울특별시,30,Y,1.0,6.0
1213,서울특별시,50,Y,1.0,30.0
1214,대전광역시,30,Y,1.0,0.0
1215,대전광역시,30,Y,1.0,0.0
1216,대전광역시,30,Y,1.0,0.0
1217,대전광역시,30,Y,1.0,0.0
1218,대전광역시,30,Y,1.0,0.0
1219,대전광역시,30,Y,1.0,0.0
1220,대전광역시,30,Y,1.0,0.0
1221,대전광역시,30,Y,1.0,0.0
1222,서울특별시,30,Y,1.0,6.0
1223,서울특별시,30,Y,2.0,20.0
1224,서울특별시,30,Y,1.0,20.0
1225,서울특별시,30,Y,1.0,14.0
1226,서울특별시,30,N,0.0,17.5
1227,서울특별시,30,Y,1.0,15.0
1228,서울특별시,50,N,0.0,20.0
1229,서울특별시,50,N,0.0,30.0
1230,강원도,30,N,0.0,8.0
1231,강원도,30,N,0.0,10.0
1232,제주특별자치도,50,N,0.0,0.0
1233,제주특별자치도,30,N,0.0,0.0
1234,제주특별자치도,30,N,0.0,0.0
1235,제주특별자치도,30,N,0.0,0.0
1236,제주특별자치도,30,N,0.0,0.0
1237,제주특별자치도,30,N,0.0,0.0
1238,제주특별자치도,30,N,0.0,0.0
1239,제주특별자치도,30,N,0.0,0.0
1240,제주특별자치도,30,N,0.0,0.0
1241,제주특별자치도,30,N,0.0,0.0
1242,제주특별자치도,30,N,0.0,0.0
1243,제주특별자치도,30,N,0.0,0.0
1244,제주특별자치도,30,N,0.0,0.0
1245,제주특별자치도,30,N,0.0,0.0
1246,제주특별자치도,30,N,0.0,0.0
1247,제주특별자치도,30,N,0.0,0.0
1248,제주특별자치도,30,N,0.0,0.0
1249,제주특별자치도,30,N,0.0,0.0
1250,전라북도,40,Y,4.0,14.0
1251,전라북도,30,Y,2.0,12.0
1252,경상남도,30,N,0.0,6.0
1253,경상남도,30,N,0.0,6.5
1254,제주특별자치도,30,N,0.0,0.0
1255,제주특별자치도,30,N,0.0,0.0
1256,제주특별자치도,30,N,0.0,0.0
1257,제주특별자치도,30,N,0.0,0.0
1258,제주특별자치도,30,N,0.0,0.0
1259,제주특별자치도,30,N,0.0,0.0
1260,제주특별자치도,30,N,0.0,0.0
1261,제주특별자치도,50,N,0.0,0.0
1262,제주특별자치도,30,N,0.0,0.0
1263,제주특별자치도,30,N,0.0,0.0
1264,제주특별자치도,30,N,0.0,0.0
1265,제주특별자치도,50,N,0.0,0.0
1266,제주특별자치도,30,N,0.0,0.0
1267,제주특별자치도,50,N,0.0,0.0
1268,제주특별자치도,50,N,0.0,0.0
1269,제주특별자치도,50,N,0.0,0.0
1270,제주특별자치도,50,N,0.0,0.0
1271,제주특별자치도,30,N,0.0,0.0
1272,제주특별자치도,30,N,0.0,0.0
1273,제주특별자치도,30,N,0.0,0.0
1274,제주특별자치도,30,N,0.0,0.0
1275,제주특별자치도,30,N,0.0,0.0
1276,제주특별자치도,30,N,0.0,0.0
1277,제주특별자치도,30,N,0.0,0.0
1278,제주특별자치도,30,N,0.0,0.0
1279,제주특별자치도,30,N,0.0,0.0
1280,제주특별자치도,30,N,0.0,0.0
1281,제주특별자치도,30,N,0.0,0.0
1282,제주특별자치도,30,N,0.0,0.0
1283,제주특별자치도,30,N,0.0,0.0
1284,제주특별자치도,50,N,0.0,0.0
1285,제주특별자치도,30,N,0.0,0.0
1286,제주특별자치도,50,N,0.0,0.0
1287,제주특별자치도,30,N,0.0,0.0
1288,제주특별자치도,30,N,0.0,0.0
1289,제주특별자치도,30,N,0.0,0.0
1290,제주특별자치도,30,N,0.0,0.0
1291,제주특별자치도,30,N,0.0,0.0
1292,제주특별자치도,30,N,0.0,0.0
1293,제주특별자치도,30,N,0.0,0.0
1294,제주특별자치도,50,N,0.0,0.0
1295,제주특별자치도,30,N,0.0,0.0
1296,경상북도,30,N,0.0,0.0
1297,경상북도,30,Y,1.0,0.0
1298,제주특별자치도,50,N,0.0,0.0
1299,제주특별자치도,30,N,0.0,0.0
1300,제주특별자치도,30,N,0.0,0.0
1301,제주특별자치도,30,N,0.0,0.0
1302,제주특별자치도,30,N,0.0,0.0
1303,제주특별자치도,30,N,0.0,0.0
1304,제주특별자치도,30,N,0.0,0.0
1305,제주특별자치도,30,N,0.0,0.0
1306,제주특별자치도,30,N,0.0,0.0
1307,제주특별자치도,30,N,0.0,0.0
1308,제주특별자치도,30,N,0.0,0.0
1309,제주특별자치도,30,N,0.0,0.0
1310,제주특별자치도,50,N,0.0,0.0
1311,제주특별자치도,30,N,0.0,0.0
1312,제주특별자치도,30,N,0.0,0.0
1313,제주특별자치도,30,N,0.0,0.0
1314,제주특별자치도,50,N,0.0,0.0
1315,제주특별자치도,30,N,0.0,0.0
1316,제주특별자치도,30,N,0.0,0.0
1317,제주특별자치도,30,N,0.0,0.0
1318,제주특별자치도,30,N,0.0,0.0
1319,제주특별자치도,30,N,0.0,0.0
1320,제주특별자치도,30,N,0.0,0.0
1321,제주특별자치도,30,N,0.0,0.0
1322,제주특별자치도,30,N,0.0,0.0
1323,제주특별자치도,30,N,0.0,0.0
1324,제주특별자치도,30,N,0.0,0.0
1325,제주특별자치도,30,N,0.0,0.0
1326,제주특별자치도,30,N,0.0,0.0
1327,제주특별자치도,30,N,0.0,0.0
1328,제주특별자치도,30,N,0.0,0.0
1329,제주특별자치도,30,N,0.0,0.0
1330,제주특별자치도,30,N,0.0,0.0
1331,제주특별자치도,30,N,0.0,0.0
1332,제주특별자치도,30,N,0.0,0.0
1333,제주특별자치도,30,N,0.0,0.0
1334,제주특별자치도,30,N,0.0,0.0
1335,제주특별자치도,30,N,0.0,0.0
1336,제주특별자치도,50,N,0.0,0.0
1337,제주특별자치도,50,N,0.0,0.0
1338,제주특별자치도,30,N,0.0,0.0
1339,제주특별자치도,30,N,0.0,0.0
1340,제주특별자치도,50,N,0.0,0.0
1341,경기도,60,Y,5.0,35.0
1342,경기도,30,N,0.0,6.0
1343,경기도,30,N,0.0,6.0
1344,경기도,30,N,0.0,13.0
1345,경기도,30,N,0.0,7.0
1346,경기도,30,N,0.0,7.0
1347,경기도,30,N,0.0,8.0
1348,경기도,30,N,0.0,7.0
1349,경기도,30,N,0.0,8.0
1350,경기도,30,N,0.0,7.0
1351,경기도,30,N,0.0,7.0
1352,경기도,30,N,0.0,8.0
1353,경기도,30,N,0.0,7.0
1354,경기도,30,N,0.0,8.0
1355,경기도,30,N,0.0,8.0
1356,경기도,30,N,0.0,8.0
1357,제주특별자치도,30,N,0.0,0.0
1358,제주특별자치도,50,N,0.0,0.0
1359,제주특별자치도,30,N,0.0,0.0
1360,제주특별자치도,30,N,0.0,0.0
1361,제주특별자치도,30,N,0.0,0.0
1362,제주특별자치도,50,N,0.0,0.0
1363,제주특별자치도,30,N,0.0,0.0
1364,제주특별자치도,30,N,0.0,0.0
1365,제주특별자치도,30,N,0.0,0.0
1366,경상남도,30,N,0.0,0.0
1367,경상남도,30,N,0.0,0.0
1368,경상남도,30,N,0.0,0.0
1369,경상남도,30,N,0.0,0.0
1370,경상남도,30,N,0.0,0.0
1371,경상남도,30,Y,1.0,0.0
1372,경상남도,30,N,0.0,0.0
1373,경상남도,30,N,0.0,0.0
1374,경상남도,30,N,0.0,0.0
1375,경상남도,30,N,0.0,0.0
1376,경상남도,30,N,0.0,0.0
1377,경상남도,30,N,0.0,0.0
1378,경상남도,30,N,0.0,0.0
1379,경상남도,30,N,0.0,0.0
1380,경상남도,30,N,0.0,0.0
1381,경상남도,30,N,0.0,0.0
1382,경상남도,30,N,0.0,0.0
1383,경상남도,30,N,0.0,0.0
1384,경상남도,30,N,0.0,0.0
1385,경상남도,30,N,0.0,0.0
1386,경상남도,30,N,0.0,0.0
1387,경상남도,30,N,0.0,0.0
1388,경상남도,30,N,0.0,0.0
1389,경상남도,30,N,0.0,0.0
1390,경기도,30,Y,4.0,25.0
1391,대전광역시,30,Y,1.0,8.0
1392,대전광역시,30,N,0.0,8.0
1393,대전광역시,30,Y,1.0,8.0
1394,대전광역시,30,N,0.0,8.0
1395,대전광역시,30,N,0.0,6.0
1396,대전광역시,30,N,0.0,6.0
1397,대전광역시,30,N,0.0,6.0
1398,대전광역시,30,N,0.0,8.0
1399,대전광역시,30,N,0.0,8.0
1400,대전광역시,30,N,0.0,4.0
1401,대전광역시,30,N,0.0,4.0
1402,대전광역시,30,N,0.0,20.0
1403,대전광역시,30,N,0.0,25.0
1404,경상북도,30,N,0.0,5.0
1405,전라남도,30,Y,2.0,8.0
1406,전라남도,30,Y,4.0,7.0
1407,전라남도,50,N,0.0,0.0
